"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"88","1049",1703347414198,"8","0","practice","1","2",12,33,"Two large animals stand at the river bed looking at something in the water.  One thinks its an aligator, the other thinks its a log.  They poke and prod it, then one jumps on it.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two large animals stand at the river bed looking at something in the water.  One thinks its an aligator, the other thinks its a log.  They poke and prod it, then one jumps on it."", ""importance"": ""7"", ""time"": 57862, ""tag"": ""prac_segB_desc""}","description"
"91","1050",1703168267580,"8","8","practice","1","2",12,33,"The 2 Water Buffalo continue to argue about what the object in the river is. The Water Buffalo that thinks the object is Crocodile, throws a rock at it, pokes it with a stick, and then splashes it with water and the object doesn't react to any of these things. The same Water Buffalo then jumps onto the object.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 Water Buffalo continue to argue about what the object in the river is. The Water Buffalo that thinks the object is Crocodile, throws a rock at it, pokes it with a stick, and then splashes it with water and the object doesn't react to any of these things. The same Water Buffalo then jumps onto the object."", ""importance"": ""7"", ""time"": 137574, ""tag"": ""prac_segB_desc""}","description"
"93","1051",1703181886757,"8","6","practice","1","2",12,33,"Two buffalo are standing at the edge of a lake and there is something floating in the lake. The two buffalo are thinking about what it might be, one of them thinks it is wood, the other thinks it is a crocodile. One of the buffalo throws a stone on it, and then pokes the thing that is floating. After a short while, one of the buffalo climbs onto the floating thing and stands on it.",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two buffalo are standing at the edge of a lake and there is something floating in the lake. The two buffalo are thinking about what it might be, one of them thinks it is wood, the other thinks it is a crocodile. One of the buffalo throws a stone on it, and then pokes the thing that is floating. After a short while, one of the buffalo climbs onto the floating thing and stands on it."", ""importance"": ""2"", ""time"": 90599, ""tag"": ""prac_segB_desc""}","description"
"95","1053",1711999179347,"8","5","practice","1","2",12,33,"The animal who thought the thing in the water was a crocodile kept trying to provoke it to prove it was a crocodile. It threw a rock and then stabbed it with a stick. The other animal, who thought it was a stick, kept believing it was a stick because the thing didn't move. The first animal then jumped onto the thing.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The animal who thought the thing in the water was a crocodile kept trying to provoke it to prove it was a crocodile. It threw a rock and then stabbed it with a stick. The other animal, who thought it was a stick, kept believing it was a stick because the thing didn't move. The first animal then jumped onto the thing."", ""importance"": ""7"", ""time"": 57548, ""tag"": ""prac_segB_desc""}","description"
"97","1054",1712073501083,"8","0","practice","1","2",12,33,"a couple of oxen were standing by a body of water. They see a large object in the water. One of them thinks it is an alligator while the other thinks it is a log. One of them tosses a pebble onto it. It doesn't do anything. Then the oxen splashes water onto the object. It doesn't do anything. Then the oxen jumps onto the object. It still doesn't do anything. That is where we left off. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""a couple of oxen were standing by a body of water. They see a large object in the water. One of them thinks it is an alligator while the other thinks it is a log. One of them tosses a pebble onto it. It doesn't do anything. Then the oxen splashes water onto the object. It doesn't do anything. Then the oxen jumps onto the object. It still doesn't do anything. That is where we left off. "", ""importance"": ""6"", ""time"": 112660, ""tag"": ""prac_segB_desc""}","description"
"100","1055",1711991840309,"8","4","practice","1","2",12,33,"the 2 cows are deciding if what they see is a log or an alligator. One cow pokes it and then jums on to it. He thinks it is a log.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the 2 cows are deciding if what they see is a log or an alligator. One cow pokes it and then jums on to it. He thinks it is a log."", ""importance"": ""5"", ""time"": 61285, ""tag"": ""prac_segB_desc""}","description"
"102","1056",1712672373094,"8","2","practice","1","2",12,33,"The buffalo continued to argue about whether they were looking at a crocodile or a log.  One of them poked it with a stick, splashed it, and eventually jumped on top of it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo continued to argue about whether they were looking at a crocodile or a log.  One of them poked it with a stick, splashed it, and eventually jumped on top of it."", ""importance"": ""6"", ""time"": 39472, ""tag"": ""prac_segB_desc""}","description"
"105","1058",1703168237726,"8","8","practice","1","2",12,33,"The two sheep continued disagreeing over whether the unknown object in the water was a crocodile or a wood log. The sheep who thought the object was a croc proceeded to throw a rock at it to try and get a reaction from it. It then splashed some water over it to see if it would respond which it didn't. It then proceeded to jump onto the object but the object remained still and silent. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two sheep continued disagreeing over whether the unknown object in the water was a crocodile or a wood log. The sheep who thought the object was a croc proceeded to throw a rock at it to try and get a reaction from it. It then splashed some water over it to see if it would respond which it didn't. It then proceeded to jump onto the object but the object remained still and silent. "", ""importance"": ""7"", ""time"": 95925, ""tag"": ""prac_segB_desc""}","description"
"107","1059",1701962325026,"8","6","practice","1","2",12,33,"They were 2 wild animals standing by the river. They saw something inside the water, and they were debating whether it is a log or a crocodile. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""They were 2 wild animals standing by the river. They saw something inside the water, and they were debating whether it is a log or a crocodile. "", ""importance"": ""7"", ""time"": 176721, ""tag"": ""prac_segB_desc""}","description"
"109","1060",1701964232934,"10","3","practice","1","2",12,33,"One of the buffalo thinks the thing in the water is a log and the other thinks it's a crocodile. The one that thinks it's a crocodile prods it with a stick and splashes it and then climbs on top of it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""One of the buffalo thinks the thing in the water is a log and the other thinks it's a crocodile. The one that thinks it's a crocodile prods it with a stick and splashes it and then climbs on top of it."", ""importance"": ""5"", ""time"": 80284, ""tag"": ""prac_segB_desc""}","description"
"112","1061",1702395125936,"8","4","practice","1","2",12,33,"The two water buffelo continued arguing if the object in the water is a crocodile or a log, the one then strated throwing rocks, object did not move, so the other buffelo stated its a log, in which the other one poked it with a stick, object still did not move, so he then climbed ontop of it. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two water buffelo continued arguing if the object in the water is a crocodile or a log, the one then strated throwing rocks, object did not move, so the other buffelo stated its a log, in which the other one poked it with a stick, object still did not move, so he then climbed ontop of it. "", ""importance"": ""6"", ""time"": 104330, ""tag"": ""prac_segB_desc""}","description"
"114","1062",1702395977611,"8","2","practice","1","2",12,33,"The buffalos are arguing over whether the thing in the water is a log or crocodile and one tries to find out by throwing rocks, splashing water and finality jumping on it.",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalos are arguing over whether the thing in the water is a log or crocodile and one tries to find out by throwing rocks, splashing water and finality jumping on it."", ""importance"": ""4"", ""time"": 73747, ""tag"": ""prac_segB_desc""}","description"
