"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"293","1045",1711992187792,"8","5","practice","1","2",12,33,"two animated bison are arguing about whether something seen in the water is an alligator or wood.The one who believes it's an alligator throws a rock at it and then prods it with a stick.Finally he jumps on the object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two animated bison are arguing about whether something seen in the water is an alligator or wood.The one who believes it's an alligator throws a rock at it and then prods it with a stick.Finally he jumps on the object."", ""importance"": ""5"", ""time"": 182056, ""tag"": ""prac_segB_desc""}","description"
"301","1046",1712591707193,"8","4","practice","1","2",12,33,"One of the ox claimed it was a crocodile, the other said it was a log. The one claiming it was a crocodile threw a stone to check. After no response the second one again claimed it was a log. So the first one used a stick to poke it, after no response he splash some water. Since nothing happened he jumped on the object and was able to stand on it.",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""One of the ox claimed it was a crocodile, the other said it was a log. The one claiming it was a crocodile threw a stone to check. After no response the second one again claimed it was a log. So the first one used a stick to poke it, after no response he splash some water. Since nothing happened he jumped on the object and was able to stand on it."", ""importance"": ""2"", ""time"": 223662, ""tag"": ""prac_segB_desc""}","description"
"309","1047",1712070592624,"8","1","practice","1","2",12,33,"one goat was thinking about the log the other thinkin about a crockodile.  the goat tested the water then moved onto the log.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""one goat was thinking about the log the other thinkin about a crockodile.  the goat tested the water then moved onto the log."", ""importance"": ""3"", ""time"": 45691, ""tag"": ""prac_segB_desc""}","description"
"318","1048",1712672306629,"8","1","practice","1","2",12,33,"The two water buffalo continue arguing over whether it is an alligator or a log. One of them throws several rocks and waits for a reaction, but gets none. Eventually he climbs on top of the object.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two water buffalo continue arguing over whether it is an alligator or a log. One of them throws several rocks and waits for a reaction, but gets none. Eventually he climbs on top of the object."", ""importance"": ""6"", ""time"": 62922, ""tag"": ""prac_segB_desc""}","description"
"327","1050",1712074124884,"8","1","practice","1","2",12,33,"The buffalo continue wondering if the object is a log or crocodile. The buffalo prod the object and splash water on the object. Eventually, one of the buffalo  takes a risk and decides to jump on the object.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo continue wondering if the object is a log or crocodile. The buffalo prod the object and splash water on the object. Eventually, one of the buffalo  takes a risk and decides to jump on the object."", ""importance"": ""6"", ""time"": 124696, ""tag"": ""prac_segB_desc""}","description"
"336","1051",1712152280383,"8","1","practice","1","2",12,33,"one of the cows throws a rock at what it thinks is a crocodile then it prods it with a stick. Then finally it jumps on top of it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""one of the cows throws a rock at what it thinks is a crocodile then it prods it with a stick. Then finally it jumps on top of it."", ""importance"": ""5"", ""time"": 53933, ""tag"": ""prac_segB_desc""}","description"
"345","1052",1702482866248,"8","5","practice","1","2",12,33,"There were two cows at the river side aguing if the dark log-like thing in the river was a crocordile or a pice of log. One cow picked a stick to push the log-like thing to be sure if it was log or a crocordile.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There were two cows at the river side aguing if the dark log-like thing in the river was a crocordile or a pice of log. One cow picked a stick to push the log-like thing to be sure if it was log or a crocordile."", ""importance"": ""6"", ""time"": 237457, ""tag"": ""prac_segB_desc""}","description"
"353","1053",1712769451202,"8","2","practice","1","2",12,33,"the cows debated whether the object in the water was a log or a crocodile.  They threw a stone at it, poke it with a stick and splashed it with water but nothing happened.  One of the cows then stepped on to the object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the cows debated whether the object in the water was a log or a crocodile.  They threw a stone at it, poke it with a stick and splashed it with water but nothing happened.  One of the cows then stepped on to the object."", ""importance"": ""5"", ""time"": 87271, ""tag"": ""prac_segB_desc""}","description"
"362","1054",1712152494377,"8","1","practice","1","2",12,33,"Two yaks were deciding whether something was an alligator or a log, so they poked and prodded it and one of them decided to jump on it to determine.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two yaks were deciding whether something was an alligator or a log, so they poked and prodded it and one of them decided to jump on it to determine."", ""importance"": ""6"", ""time"": 34884, ""tag"": ""prac_segB_desc""}","description"
"371","1055",1712672388802,"8","1","practice","1","2",12,33,"Two cows were standing on the shore by a body of water, looking at an object in the water. One cow had a thought bubble in his head indicating he believed the object was an alligator, while the other cow had a thought bubble indicating he thought it was a log. One cow threw a rock, poked a stick, and even jumped on the object to potentially prove his theory to his friend. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows were standing on the shore by a body of water, looking at an object in the water. One cow had a thought bubble in his head indicating he believed the object was an alligator, while the other cow had a thought bubble indicating he thought it was a log. One cow threw a rock, poked a stick, and even jumped on the object to potentially prove his theory to his friend. "", ""importance"": ""5"", ""time"": 98814, ""tag"": ""prac_segB_desc""}","description"
"380","1057",1712769370965,"8","4","practice","1","2",12,33,"The cow on the left still thought it was an alligator and started poking it with a stick and splashing it to prove to the other cow that it was an alligator.  The cow on the right still thought it was a log.  The cow on the left who thought it was an alligator finally hopped on top of it.  It seems like it wasn't an alligator.",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cow on the left still thought it was an alligator and started poking it with a stick and splashing it to prove to the other cow that it was an alligator.  The cow on the right still thought it was a log.  The cow on the left who thought it was an alligator finally hopped on top of it.  It seems like it wasn't an alligator."", ""importance"": ""2"", ""time"": 74729, ""tag"": ""prac_segB_desc""}","description"
"388","1058",1712152604301,"8","0","practice","1","2",12,33,"The two beasts continue their argument as to whether the object in the water is a log or a crocodile. The beast that thinks it's a crocodile throws a stone at it. Then prods it with a stick before finally jumping onto it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two beasts continue their argument as to whether the object in the water is a log or a crocodile. The beast that thinks it's a crocodile throws a stone at it. Then prods it with a stick before finally jumping onto it."", ""importance"": ""6"", ""time"": 89830, ""tag"": ""prac_segB_desc""}","description"
